Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
54,F,Regular,35930.0,11434.0
24,F,Bueno,41159.0,44859.0
21,F,Regular,115072.0,33178.0
54,F,Bueno,109788.0,27575.0
18,M,Malo,44003.0,19329.0
18,F,Bueno,55139.0,37554.0
64,F,Bueno,72452.0,41837.0
37,M,Bueno,,49938.0
36,F,Regular,116059.0,18493.0
46,F,Malo,76955.0,21830.0
27,M,Regular,27464.0,38603.0
35,M,Regular,102646.0,34754.0
45,M,Bueno,92657.0,8126.0
52,F,Regular,29840.0,41838.0
60,M,Bueno,60768.0,40068.0
64,M,Malo,29461.0,22093.0
48,M,Regular,40927.0,
44,F,Regular,109934.0,35171.0
28,M,Regular,118622.0,
66,F,Bueno,35329.0,43270.0
66,F,Bueno,35791.0,20785.0
55,M,Regular,72627.0,39469.0
22,F,Regular,34372.0,3295.0
25,F,Malo,112890.0,15687.0
51,M,Malo,68469.0,45643.0
65,F,Malo,,
69,M,Malo,54370.0,3582.0
29,F,Malo,71408.0,47245.0
55,F,Bueno,110941.0,30280.0
18,M,Malo,43703.0,42589.0
48,M,Malo,35234.0,38468.0
21,F,Regular,27532.0,40000.0
66,F,Bueno,55416.0,37056.0
62,M,Malo,92439.0,31672.0
67,F,Malo,38242.0,1085.0
22,F,Malo,70254.0,15891.0
47,F,Regular,99324.0,15600.0
41,F,Regular,55249.0,32458.0
20,M,Regular,115049.0,8645.0
28,M,Malo,105078.0,41578.0
62,M,Regular,52294.0,41596.0
21,M,Malo,79784.0,4874.0
43,M,Bueno,23684.0,13767.0
44,M,Malo,43795.0,26825.0
63,F,Regular,80301.0,10913.0
60,M,Bueno,89187.0,16215.0
44,F,Malo,30431.0,18733.0
59,F,Bueno,95667.0,14332.0
68,F,Bueno,109627.0,4432.0
67,M,Bueno,110381.0,22559.0
23,F,Malo,110027.0,26570.0
32,M,Regular,75372.0,
47,F,Malo,90366.0,6103.0
59,F,Regular,114176.0,43780.0
54,M,Malo,92870.0,15900.0
54,F,Malo,67387.0,2031.0
59,F,Malo,72927.0,17633.0
54,F,Regular,29304.0,
52,F,Malo,,19940.0
40,M,Bueno,111291.0,41287.0
23,F,Malo,79486.0,8988.0
21,F,Bueno,85552.0,38067.0
35,M,Regular,93844.0,12952.0
26,F,Regular,49654.0,27369.0
66,F,Malo,59244.0,35862.0
46,F,Malo,25942.0,
30,F,Malo,70697.0,38493.0
64,M,Bueno,,1268.0
69,F,Regular,76751.0,
34,M,Bueno,101098.0,16756.0
62,F,Bueno,26259.0,20764.0
49,F,Malo,24942.0,40385.0
65,F,Malo,67419.0,15032.0
39,M,Bueno,76105.0,29478.0
21,F,Bueno,85907.0,45702.0
22,F,Malo,47383.0,11885.0
54,M,Malo,43404.0,9796.0
58,M,Bueno,92656.0,39047.0
66,M,Malo,25702.0,32863.0
30,M,Malo,93883.0,15478.0
51,F,Bueno,76332.0,32117.0
62,F,Bueno,59419.0,20753.0
39,F,Regular,110576.0,20325.0
40,F,Bueno,108078.0,7021.0
68,M,Malo,93844.0,15185.0
20,F,Bueno,59242.0,5868.0
59,F,Bueno,54142.0,13071.0
51,F,Bueno,116226.0,8041.0
49,F,Regular,27393.0,16515.0
62,M,Regular,89939.0,44075.0
68,F,Malo,89082.0,40058.0
66,F,Regular,48893.0,48263.0
38,F,Bueno,29388.0,25966.0
63,M,Regular,82969.0,39284.0
61,M,Bueno,56660.0,42109.0
38,F,Regular,109244.0,44470.0
61,F,Regular,44726.0,22290.0
28,F,Regular,99544.0,30702.0
56,M,Bueno,82996.0,28223.0
21,F,Regular,20111.0,33575.0
68,F,Bueno,37545.0,45799.0
18,F,Bueno,60168.0,49202.0
45,M,Malo,22379.0,44168.0
41,F,Regular,115773.0,
52,F,Malo,107346.0,16439.0
30,M,Malo,61120.0,36432.0
64,M,Bueno,37809.0,33511.0
51,F,Regular,72813.0,31147.0
28,M,Bueno,94005.0,29114.0
53,F,Bueno,47967.0,6030.0
68,M,Regular,29748.0,24515.0
34,M,Bueno,43424.0,47429.0
52,F,Regular,106512.0,47743.0
35,F,Regular,43914.0,30333.0
57,F,Bueno,115603.0,79.0
39,M,Bueno,98478.0,47577.0
41,F,Malo,39491.0,29048.0
36,F,Bueno,69454.0,44900.0
54,F,Regular,90069.0,2966.0
56,F,Malo,71925.0,48302.0
38,F,Regular,109119.0,3728.0
25,M,Malo,57049.0,37304.0
45,F,Bueno,47821.0,49277.0
22,F,Bueno,115797.0,38581.0
34,M,Bueno,49945.0,24794.0
54,F,Regular,37384.0,947.0
53,F,Malo,48410.0,12565.0
36,F,Regular,97734.0,15844.0
44,F,Malo,,594.0
51,F,Bueno,114890.0,21414.0
28,M,Regular,27169.0,30690.0
62,M,Bueno,60129.0,16524.0
64,M,Regular,117445.0,27469.0
29,F,Bueno,23830.0,
38,M,Regular,,26206.0
28,F,Regular,,
56,F,Malo,85267.0,36973.0
45,F,Bueno,47757.0,21555.0
22,M,Malo,83867.0,7782.0
34,M,Malo,55650.0,2660.0
37,M,Bueno,53766.0,
58,F,Regular,101478.0,39624.0
63,M,Malo,52419.0,6089.0
29,F,Bueno,36668.0,5318.0
23,M,Regular,36246.0,26605.0
34,M,Malo,44996.0,29400.0
68,F,Malo,71312.0,15405.0
36,F,Malo,23065.0,30209.0
43,M,Regular,30467.0,8062.0
65,M,Malo,70646.0,17424.0
61,M,Regular,41007.0,41274.0
61,F,Malo,88079.0,23987.0
69,F,Bueno,,44419.0
49,M,Malo,114369.0,20556.0
23,M,Bueno,95569.0,27601.0
53,F,Bueno,73952.0,19330.0
55,M,Bueno,78065.0,15730.0
28,F,Regular,54169.0,3236.0
50,F,Bueno,36829.0,3680.0
41,F,Malo,80135.0,30312.0
40,F,Regular,,48151.0
32,F,Bueno,105687.0,21191.0
44,F,Regular,,44066.0
28,M,Regular,46543.0,17921.0
68,F,Regular,50473.0,
67,F,Malo,27699.0,34635.0
34,M,Bueno,88165.0,48588.0
68,F,Regular,60455.0,36688.0
31,M,Regular,95692.0,5693.0
44,F,Regular,37441.0,20266.0
35,M,Bueno,50716.0,43716.0
45,M,Regular,82175.0,26488.0
68,F,Regular,26834.0,24122.0
64,F,Malo,38179.0,41224.0
64,F,Bueno,46219.0,29004.0
21,F,Malo,35782.0,6331.0
24,M,Bueno,101363.0,21566.0
62,M,Bueno,94967.0,45875.0
52,M,Bueno,29496.0,42262.0
65,F,Malo,108867.0,46621.0
26,M,Malo,59238.0,42154.0
25,F,Malo,66025.0,40899.0
69,F,Malo,79886.0,44564.0
62,M,Regular,43563.0,20778.0
34,F,Regular,23712.0,33926.0
34,M,Regular,114067.0,20751.0
66,F,Bueno,65489.0,17528.0
50,M,Regular,52664.0,68.0
49,F,Bueno,32420.0,3717.0
25,M,Malo,,15218.0
36,M,Bueno,25315.0,43968.0
55,F,Bueno,90917.0,25402.0
20,F,Regular,95033.0,48623.0
22,M,Malo,114576.0,31643.0
30,F,Malo,117911.0,42129.0
64,F,Regular,99030.0,48460.0
63,F,Malo,83910.0,29152.0
48,M,Malo,117288.0,11526.0
33,M,Malo,,26916.0
67,F,Regular,110893.0,42975.0
49,F,Malo,75919.0,26028.0
39,M,Bueno,102486.0,26709.0
46,F,Bueno,101288.0,41999.0
39,M,Malo,24132.0,15063.0
60,F,Regular,61598.0,4723.0
20,F,Regular,113812.0,4213.0
27,F,Regular,40551.0,22797.0
59,M,Malo,112511.0,36234.0
38,M,Malo,88206.0,19410.0
33,M,Bueno,94900.0,23382.0
29,M,Regular,46296.0,45217.0
19,F,Bueno,110216.0,2747.0
58,F,Bueno,38066.0,23655.0
41,M,Regular,48892.0,30348.0
52,F,Malo,95577.0,12454.0
47,F,Malo,94590.0,12587.0
47,M,Bueno,97173.0,22555.0
64,F,Bueno,96293.0,28071.0
52,F,Bueno,84771.0,20239.0
36,M,Bueno,47484.0,31602.0
67,F,Regular,97865.0,49151.0
25,F,Bueno,119074.0,2203.0
43,F,Bueno,47115.0,13635.0
66,M,Malo,46038.0,1144.0
57,M,Malo,56622.0,32699.0
24,F,Malo,55886.0,19083.0
47,F,Regular,71284.0,26127.0
24,F,Regular,29901.0,12213.0
20,M,Malo,76377.0,16944.0
18,M,Malo,102910.0,
53,M,Bueno,69862.0,3133.0
42,F,Bueno,52806.0,3411.0
54,F,Regular,37659.0,34457.0
18,F,Regular,43453.0,37175.0
32,F,Bueno,50498.0,35191.0
54,F,Malo,90393.0,6728.0
30,M,Bueno,36312.0,33744.0
57,F,Regular,21436.0,22881.0
25,F,Regular,47569.0,12801.0
22,F,Bueno,78813.0,10548.0
26,M,Bueno,110485.0,32886.0
18,F,Bueno,93229.0,34310.0
53,M,Regular,65986.0,19427.0
52,M,Malo,73177.0,972.0
19,M,Bueno,29305.0,33683.0
57,M,Regular,52646.0,6621.0
40,M,Regular,112838.0,26013.0
26,F,Regular,96126.0,49738.0
51,F,Bueno,60430.0,14530.0
63,M,Bueno,88659.0,7354.0
31,M,Malo,,46529.0
21,M,Regular,94236.0,37359.0
47,F,Bueno,96067.0,23223.0
48,F,Regular,47738.0,41232.0
55,M,Regular,29879.0,12550.0
28,F,Malo,25543.0,22660.0
52,F,Bueno,67924.0,31029.0
25,M,Bueno,62348.0,30268.0
20,M,Regular,104117.0,47119.0
31,F,Regular,56679.0,
30,F,Malo,99118.0,4290.0
62,F,Malo,63888.0,30138.0
49,M,Malo,50276.0,6446.0
51,M,Malo,24799.0,13432.0
62,M,Malo,110627.0,1522.0
36,F,Malo,,33329.0
55,F,Regular,110141.0,3540.0
33,M,Malo,80558.0,12328.0
19,F,Regular,56534.0,34247.0
57,M,Regular,51668.0,6677.0
34,F,Bueno,24111.0,41616.0
51,M,Regular,44686.0,49741.0
59,F,Regular,92551.0,25947.0
33,F,Malo,92392.0,45534.0
55,M,Regular,36490.0,13520.0
19,M,Malo,55194.0,44711.0
19,M,Malo,34497.0,22805.0
43,M,Malo,73516.0,30444.0
30,M,Bueno,108730.0,20143.0
64,F,Malo,64104.0,10292.0
48,M,Regular,25316.0,42844.0
51,M,Malo,58130.0,16017.0
56,M,Malo,90229.0,25323.0
20,M,Malo,49954.0,41423.0
25,M,Bueno,41652.0,41713.0
40,F,Regular,34178.0,22320.0
31,M,Bueno,71163.0,8774.0
44,M,Regular,34751.0,2205.0
46,M,Bueno,85961.0,12342.0
56,F,Regular,23044.0,4027.0
56,F,Bueno,83165.0,16327.0
18,M,Malo,31480.0,21200.0
34,M,Bueno,85439.0,7188.0
58,F,Bueno,63874.0,2808.0
47,F,Malo,86775.0,13851.0
30,F,Malo,26566.0,15354.0
38,M,Regular,105311.0,15058.0
36,M,Regular,73149.0,14620.0
36,F,Regular,23006.0,31230.0
42,M,Bueno,,36681.0
39,F,Regular,39423.0,17803.0
48,F,Bueno,110710.0,2167.0
34,F,Bueno,112199.0,2144.0
40,M,Regular,53952.0,2167.0
49,F,Regular,47326.0,42520.0
27,F,Bueno,51139.0,42136.0
27,M,Malo,82103.0,25844.0
53,F,Malo,80857.0,28163.0
25,M,Bueno,93638.0,22920.0
69,F,Regular,92652.0,17550.0
37,M,Bueno,32937.0,36343.0
49,F,Bueno,50161.0,18254.0
67,F,Regular,24383.0,49311.0
31,F,Malo,,40011.0
67,F,Bueno,90043.0,20147.0
45,F,Malo,34735.0,12926.0
63,M,Malo,79919.0,33823.0
69,M,Regular,115249.0,49485.0
41,F,Bueno,102055.0,23991.0
32,F,Bueno,87561.0,41851.0
39,F,Malo,105455.0,27563.0
47,M,Malo,57622.0,30688.0
21,M,Regular,58135.0,29023.0
30,F,Malo,55658.0,34130.0
40,M,Regular,104677.0,925.0
25,F,Bueno,49696.0,16321.0
35,F,Regular,23773.0,10769.0
29,F,Malo,44956.0,36748.0
48,M,Bueno,35819.0,40028.0
31,F,Regular,21528.0,16151.0
51,F,Bueno,106491.0,10597.0
35,F,Regular,64588.0,34187.0
51,M,Malo,90585.0,43835.0
28,M,Malo,119152.0,59.0
58,M,Bueno,40511.0,35292.0
29,F,Bueno,,20181.0
66,M,Bueno,95893.0,27235.0
32,F,Regular,36167.0,28672.0
48,M,Malo,76503.0,1578.0
66,F,Bueno,,45366.0
46,M,Bueno,54889.0,47295.0
43,F,Bueno,65678.0,16047.0
35,M,Regular,115334.0,32160.0
49,M,Bueno,80262.0,33475.0
39,M,Bueno,24681.0,24549.0
55,F,Regular,100291.0,5277.0
34,M,Regular,86008.0,1780.0
40,M,Bueno,118417.0,46579.0
41,M,Bueno,33690.0,45913.0
67,M,Regular,45912.0,14662.0
25,F,Malo,26473.0,31516.0
58,M,Regular,61298.0,32161.0
23,F,Malo,38669.0,44499.0
22,F,Bueno,119500.0,31886.0
61,F,Bueno,101998.0,8800.0
46,F,Malo,40943.0,49460.0
45,M,Regular,58785.0,5439.0
28,F,Bueno,83427.0,4307.0
18,F,Malo,82001.0,2364.0
60,F,Regular,81724.0,16568.0
36,F,Malo,30832.0,38092.0
26,M,Regular,25385.0,5483.0
44,M,Regular,115898.0,245.0
51,F,Regular,34708.0,8430.0
61,F,Regular,78600.0,8183.0
21,F,Malo,43438.0,38692.0
53,M,Malo,102747.0,30086.0
35,M,Malo,100107.0,49671.0
32,M,Malo,80062.0,32726.0
68,M,Malo,85428.0,13901.0
30,M,Regular,106843.0,3907.0
36,F,Bueno,,33044.0
66,M,Bueno,56153.0,28604.0
23,M,Malo,,37869.0
65,F,Malo,87501.0,14537.0
29,M,Bueno,52556.0,12501.0
68,M,Regular,87963.0,37371.0
54,M,Malo,110725.0,49103.0
34,F,Regular,110674.0,46154.0
40,M,Bueno,26563.0,36821.0
43,F,Bueno,99923.0,23196.0
46,F,Malo,25840.0,6073.0
50,M,Regular,35154.0,49293.0
44,M,Malo,44194.0,10561.0
42,M,Bueno,85020.0,18101.0
27,M,Regular,,45516.0
64,F,Malo,42448.0,31426.0
40,M,Malo,116460.0,29341.0
38,F,Malo,43528.0,7313.0
38,F,Bueno,49402.0,
60,F,Malo,24352.0,28003.0
30,F,Regular,,26420.0
54,F,Malo,30384.0,5714.0
50,M,Bueno,34319.0,49551.0
41,F,Malo,40449.0,27139.0
61,F,Bueno,76333.0,26098.0
28,M,Bueno,61205.0,42294.0
34,M,Regular,30426.0,13582.0
21,F,Regular,27504.0,43583.0
64,F,Malo,76578.0,13760.0
42,M,Bueno,78209.0,6255.0
47,F,Bueno,,16622.0
26,M,Regular,72185.0,35983.0
38,M,Regular,117630.0,40309.0
37,F,Malo,100221.0,29715.0
36,M,Bueno,28724.0,36415.0
36,F,Regular,25084.0,21792.0
29,F,Malo,54810.0,42576.0
54,F,Bueno,,22724.0
59,M,Bueno,102297.0,3652.0
34,F,Regular,,26297.0
54,M,Malo,40872.0,32422.0
65,F,Regular,98950.0,14028.0
56,F,Malo,90333.0,13803.0
45,M,Bueno,88843.0,6307.0
58,F,Malo,118104.0,31325.0
52,F,Malo,22596.0,31574.0
64,M,Malo,37167.0,19262.0
65,M,Malo,107844.0,1535.0
35,M,Malo,109751.0,14932.0
31,F,Regular,97331.0,15749.0
52,M,Malo,100520.0,8727.0
61,M,Malo,78326.0,17332.0
58,F,Bueno,97670.0,29534.0
24,M,Malo,30782.0,10834.0
58,F,Bueno,62002.0,20325.0
30,F,Regular,107187.0,9213.0
35,M,Regular,44022.0,48205.0
54,F,Malo,104458.0,1403.0
30,M,Regular,34618.0,7506.0
53,M,Malo,37245.0,29659.0
48,M,Regular,103796.0,7591.0
19,M,Malo,30027.0,12996.0
33,F,Malo,33986.0,37828.0
26,F,Bueno,23526.0,47830.0
26,M,Bueno,111797.0,34370.0
55,M,Bueno,64361.0,13472.0
28,F,Bueno,87158.0,29098.0
39,M,Malo,58286.0,2196.0
50,F,Regular,49533.0,
53,M,Malo,38316.0,15040.0
62,F,Bueno,28699.0,49262.0
40,F,Bueno,99491.0,48784.0
62,F,Regular,117079.0,6023.0
62,M,Bueno,78465.0,20543.0
51,M,Malo,36673.0,28377.0
26,M,Malo,43395.0,36635.0
41,M,Malo,43707.0,42337.0
25,M,Malo,104749.0,40409.0
24,F,Malo,95937.0,5004.0
53,F,Regular,106732.0,9963.0
35,F,Malo,76416.0,13796.0
20,F,Bueno,111512.0,40972.0
45,F,Bueno,28758.0,7077.0
23,F,Bueno,87009.0,29848.0
61,F,Bueno,33281.0,12526.0
61,M,Regular,52548.0,3261.0
38,F,Bueno,38371.0,17046.0
45,M,Regular,,13397.0
57,F,Bueno,97593.0,25269.0
18,F,Regular,39644.0,36158.0
53,M,Regular,113659.0,25757.0
38,F,Regular,43874.0,15299.0
60,M,Bueno,108659.0,1902.0
52,F,Regular,34281.0,49480.0
30,M,Malo,88787.0,42399.0
66,F,Malo,42289.0,48330.0
27,M,Bueno,25054.0,46308.0
61,M,Malo,,3846.0
64,F,Malo,114682.0,12359.0
27,F,Malo,69769.0,49376.0
63,M,Bueno,49312.0,2520.0
30,F,Bueno,116517.0,40832.0
54,M,Malo,24257.0,20098.0
55,F,Bueno,35846.0,39451.0
41,M,Regular,42483.0,49962.0
19,F,Malo,46558.0,23136.0
39,M,Bueno,63188.0,35885.0
34,F,Bueno,33012.0,30720.0
53,M,Malo,53236.0,21157.0
31,M,Bueno,65076.0,48372.0
27,F,Malo,68402.0,19674.0
52,F,Bueno,114467.0,32357.0
42,M,Regular,52076.0,12578.0
20,M,Malo,100337.0,2251.0
64,M,Regular,95164.0,13513.0
55,M,Malo,94264.0,37429.0
34,F,Bueno,37335.0,27105.0
29,M,Regular,63773.0,46871.0
69,M,Bueno,72158.0,20990.0
41,M,Malo,48570.0,25499.0
46,F,Malo,107995.0,6421.0
60,M,Malo,60658.0,24591.0
42,F,Malo,79184.0,26979.0
53,F,Malo,92613.0,20835.0
43,F,Regular,78194.0,
55,F,Malo,87507.0,12202.0
18,F,Bueno,53959.0,35414.0
37,F,Regular,73072.0,25666.0
45,F,Bueno,65588.0,19290.0
33,M,Malo,60533.0,18130.0
64,M,Bueno,88582.0,37077.0
34,F,Regular,81743.0,49600.0
57,M,Regular,64518.0,19396.0
45,M,Regular,32703.0,17952.0
29,F,Bueno,69456.0,27122.0
44,M,Regular,75491.0,29381.0
59,F,Bueno,28043.0,45435.0
64,M,Malo,88340.0,40078.0
47,F,Malo,30176.0,23267.0
58,F,Bueno,23936.0,47735.0
51,M,Regular,51174.0,42007.0
54,M,Bueno,102632.0,7088.0
23,F,Bueno,108768.0,31818.0
24,F,Bueno,45909.0,12822.0
49,F,Malo,64158.0,36589.0
49,M,Bueno,28366.0,1436.0
42,M,Malo,105125.0,45665.0
50,M,Bueno,74337.0,27281.0
24,M,Malo,79331.0,22481.0
69,F,Bueno,82197.0,30469.0
29,F,Bueno,92042.0,18867.0
33,F,Regular,70924.0,40487.0
33,F,Regular,48842.0,22766.0
60,M,Bueno,37458.0,29737.0
53,F,Bueno,107367.0,21213.0
30,F,Bueno,85382.0,28355.0
24,M,Bueno,94319.0,22537.0
53,M,Regular,31170.0,2794.0
64,F,Malo,100145.0,44296.0
68,M,Bueno,64942.0,32324.0
26,F,Regular,108571.0,30858.0
49,M,Bueno,,42850.0
28,M,Bueno,55178.0,13018.0
25,F,Malo,99172.0,17481.0
50,M,Bueno,29039.0,15584.0
40,F,Bueno,34990.0,9850.0
42,M,Malo,26441.0,25701.0
25,M,Malo,94221.0,41223.0
62,M,Malo,99314.0,43952.0
39,M,Malo,65959.0,45975.0
21,M,Regular,46862.0,160.0
57,F,Regular,47273.0,25832.0
20,M,Regular,113949.0,31210.0
46,F,Bueno,62500.0,22290.0
58,M,Malo,23956.0,29441.0
46,F,Malo,92089.0,
51,M,Regular,108789.0,32394.0
51,F,Bueno,109451.0,8418.0
45,F,Bueno,22365.0,7081.0
30,M,Bueno,92204.0,37180.0
32,M,Regular,25000.0,10114.0
40,M,Bueno,77072.0,
61,F,Bueno,72499.0,21972.0
43,F,Bueno,89211.0,17985.0
21,M,Malo,,
43,M,Regular,37336.0,3718.0
57,F,Malo,105220.0,32147.0
26,F,Malo,113847.0,43382.0
22,M,Regular,,18309.0
49,F,Malo,,19299.0
37,M,Bueno,97755.0,41211.0
67,M,Bueno,88783.0,22036.0
28,M,Bueno,89951.0,19885.0
32,F,Bueno,72509.0,29346.0
49,F,Regular,26472.0,47971.0
45,F,Malo,42380.0,49137.0
39,F,Malo,47280.0,26691.0
58,M,Bueno,41859.0,40042.0
34,F,Bueno,119341.0,48527.0
43,M,Malo,68402.0,17986.0
61,M,Regular,28262.0,27846.0
24,M,Malo,31066.0,49665.0
59,F,Bueno,35554.0,47872.0
43,M,Bueno,27008.0,41401.0
42,M,Regular,107851.0,8192.0
27,F,Malo,100799.0,39269.0
62,M,Regular,36238.0,38487.0
36,F,Regular,102025.0,9412.0
28,F,Bueno,37153.0,15963.0
30,F,Malo,79353.0,33623.0
25,M,Bueno,72092.0,1017.0
57,F,Malo,63152.0,5279.0
21,F,Bueno,69104.0,10412.0
64,F,Bueno,44283.0,7712.0
48,F,Malo,66429.0,15817.0
45,M,Malo,97223.0,28080.0
28,F,Bueno,108534.0,6624.0
60,M,Malo,74957.0,29126.0
18,F,Bueno,48887.0,16579.0
66,M,Malo,66172.0,15131.0
64,F,Bueno,24355.0,37462.0
69,M,Bueno,53701.0,46815.0
55,F,Bueno,61534.0,37419.0
41,M,Regular,91442.0,23375.0
64,M,Malo,81274.0,26093.0
48,M,Bueno,98108.0,45494.0
58,F,Regular,32279.0,32525.0
63,M,Bueno,63491.0,29030.0
67,M,Regular,96147.0,
43,M,Bueno,28261.0,5207.0
66,M,Bueno,24474.0,10897.0
67,F,Regular,111414.0,26639.0
22,M,Regular,48390.0,2792.0
37,M,Malo,46925.0,420.0
69,M,Malo,102174.0,29224.0
58,F,Regular,79051.0,19198.0
28,M,Malo,109007.0,35608.0
50,M,Regular,24787.0,46205.0
67,M,Malo,93398.0,17415.0
55,M,Bueno,78177.0,40407.0
44,F,Malo,63724.0,17875.0
51,M,Bueno,30663.0,4975.0
32,M,Bueno,36120.0,26461.0
49,F,Malo,42740.0,21331.0
38,F,Regular,22035.0,16893.0
63,F,Bueno,77443.0,18243.0
22,M,Bueno,87388.0,
23,F,Malo,72335.0,5061.0
55,M,Regular,63315.0,1858.0
39,F,Regular,84165.0,25489.0
35,M,Malo,,13678.0
31,F,Regular,28303.0,34833.0
27,M,Malo,69334.0,47159.0
63,F,Malo,75892.0,19350.0
30,M,Malo,81196.0,13346.0
48,M,Bueno,85700.0,48005.0
47,M,Bueno,59726.0,6773.0
20,M,Bueno,95751.0,29465.0
47,M,Malo,69606.0,9788.0
23,M,Bueno,50694.0,32343.0
46,M,Bueno,51253.0,46862.0
25,M,Bueno,44230.0,37210.0
61,F,Malo,73974.0,9247.0
62,M,Malo,83545.0,45963.0
60,M,Malo,36925.0,41983.0
61,F,Bueno,26033.0,35972.0
50,M,Regular,82461.0,16959.0
34,F,Bueno,22665.0,49350.0
65,M,Bueno,47025.0,23807.0
28,F,Malo,43533.0,34133.0
30,F,Malo,65897.0,24218.0
67,M,Bueno,97661.0,21734.0
28,F,Bueno,40998.0,22828.0
48,M,Regular,81248.0,17400.0
45,M,Regular,43057.0,20002.0
61,M,Malo,99244.0,32793.0
23,M,Regular,103608.0,36492.0
58,F,Regular,90631.0,32217.0
33,M,Malo,117031.0,36226.0
21,F,Regular,87173.0,27932.0
52,F,Bueno,100206.0,43327.0
65,M,Regular,58734.0,30875.0
43,M,Malo,82072.0,25046.0
29,M,Bueno,84175.0,23664.0
28,M,Regular,83783.0,24453.0
54,F,Bueno,114194.0,4746.0
42,M,Bueno,90739.0,23973.0
35,F,Regular,107054.0,13217.0
36,M,Regular,71042.0,23362.0
40,M,Malo,72357.0,41835.0
55,M,Malo,28669.0,9133.0
35,M,Bueno,87902.0,35809.0
43,F,Malo,38910.0,40533.0
23,F,Bueno,76959.0,5404.0
21,M,Bueno,116623.0,33339.0
61,F,Malo,20366.0,28725.0
68,F,Malo,68415.0,8796.0
46,M,Malo,29907.0,45380.0
51,M,Regular,115825.0,48073.0
34,F,Bueno,52780.0,21364.0
60,F,Bueno,77879.0,41341.0
60,F,Bueno,105159.0,1236.0
33,F,Malo,55085.0,2380.0
19,M,Malo,85499.0,39945.0
51,M,Malo,40426.0,14538.0
25,F,Malo,68197.0,
30,M,Malo,27485.0,43065.0
59,F,Regular,69527.0,
25,F,Malo,84600.0,17917.0
47,M,Bueno,118560.0,38655.0
49,F,Malo,111005.0,11486.0
53,F,Bueno,101439.0,37410.0
64,M,Malo,88748.0,25446.0
47,M,Malo,78528.0,
18,F,Bueno,47799.0,44191.0
60,F,Bueno,66339.0,11399.0
56,M,Bueno,36087.0,38829.0
34,F,Bueno,27446.0,12685.0
37,F,Regular,70460.0,22241.0
41,M,Bueno,114817.0,
67,M,Malo,78260.0,12018.0
39,M,Malo,34877.0,30825.0
46,M,Regular,44723.0,7750.0
39,M,Bueno,32943.0,17684.0
61,M,Malo,30306.0,43118.0
26,F,Regular,56784.0,14410.0
54,F,Malo,40455.0,15105.0
27,M,Regular,110027.0,18913.0
53,M,Regular,91448.0,36028.0
54,F,Bueno,49974.0,49515.0
45,F,Regular,47371.0,47342.0
45,F,Malo,118746.0,46480.0
59,M,Malo,23936.0,49997.0
60,M,Bueno,53166.0,17711.0
38,F,Bueno,45727.0,24967.0
41,M,Regular,83969.0,36023.0
59,M,Bueno,48368.0,36005.0
57,M,Malo,88531.0,26622.0
19,F,Malo,59097.0,45201.0
25,F,Bueno,54984.0,9497.0
65,M,Bueno,70859.0,16350.0
44,M,Bueno,64291.0,48709.0
39,M,Regular,85228.0,22696.0
54,M,Regular,112099.0,27470.0
44,M,Malo,42150.0,30889.0
46,F,Regular,42061.0,10224.0
20,M,Regular,49178.0,41724.0
61,M,Regular,76790.0,5465.0
30,M,Regular,85696.0,16882.0
62,F,Malo,35648.0,32203.0
27,F,Bueno,81779.0,27944.0
53,M,Malo,56672.0,29837.0
26,F,Regular,89109.0,2944.0
44,F,Bueno,80521.0,
51,F,Bueno,54593.0,38624.0
68,F,Bueno,33786.0,44764.0
18,F,Malo,,31796.0
49,F,Bueno,29815.0,28789.0
42,M,Malo,41966.0,45420.0
46,F,Malo,33794.0,24222.0
24,F,Regular,51423.0,38845.0
66,M,Regular,119480.0,135.0
20,M,Bueno,41302.0,15773.0
37,M,Bueno,81064.0,42060.0
37,M,Regular,106800.0,26447.0
47,F,Malo,105140.0,4033.0
52,F,Malo,47835.0,20497.0
52,F,Regular,,14178.0
66,F,Malo,69282.0,6546.0
56,M,Regular,,8396.0
44,F,Regular,87035.0,20978.0
43,F,Bueno,43814.0,43331.0
31,M,Bueno,44089.0,12882.0
34,F,Regular,93162.0,16945.0
35,F,Bueno,75831.0,21784.0
62,F,Regular,52746.0,3314.0
69,F,Malo,101673.0,18595.0
46,M,Malo,71940.0,18755.0
37,M,Malo,106796.0,32311.0
44,M,Malo,,45695.0
35,M,Regular,,30598.0
21,M,Malo,21769.0,35449.0
18,F,Malo,62278.0,35574.0
67,F,Malo,66994.0,44729.0
18,M,Malo,82898.0,18639.0
43,M,Regular,35634.0,45370.0
62,M,Malo,30965.0,31023.0
37,F,Bueno,47566.0,9092.0
69,M,Bueno,,6382.0
40,F,Bueno,118679.0,42710.0
27,F,Bueno,68285.0,3159.0
28,F,Bueno,75499.0,5656.0
58,F,Bueno,39420.0,1452.0
58,M,Regular,45236.0,42203.0
22,F,Bueno,26218.0,18706.0
18,F,Malo,69892.0,9862.0
34,M,Bueno,94031.0,10219.0
39,F,Regular,119389.0,23481.0
51,F,Bueno,84057.0,34536.0
62,F,Malo,98609.0,6096.0
58,M,Malo,96907.0,37953.0
46,F,Regular,103130.0,11855.0
21,F,Regular,31226.0,43262.0
22,M,Regular,72271.0,14460.0
